word,adjacent,speaker,variety,age,gender,duration,repetition,point,F0,token,semitone.norm,cat
or,null.son,AME_023,AE,20,F,0.193835785,1,5,208.5594268,AE_023-or-1,0.498171196,function
or,null.son,HKE_028,HKE,36,F,0.241277698,1,9,172.0319679,HKE_028-or-1,-0.459386805,function
or,null.son,HKE_015,HKE,30,F,0.24784714,1,4,314.8698386,HKE_015-or-1,1.155025259,function
or,null.son,HKE_034,HKE,46,M,0.29022502,2,2,143.2948662,HKE_034-or-2,0.896631518,function
or,null.son,AME_032,AE,23,M,0.202885123,2,2,114.1304491,AE_032-or-2,-0.190237164,function
or,null.son,HKE_031,HKE,36,F,0.303624959,3,9,240.2932033,HKE_031-or-3,1.042267287,function
or,null.son,HKE_006,HKE,19,F,0.274815447,1,8,221.3749906,HKE_006-or-1,-1.157341011,function
or,null.son,HKE_010,HKE,38,F,0.220785517,3,8,151.2343773,HKE_010-or-3,-0.676867072,function
or,null.son,HKE_013,HKE,26,F,0.179864488,3,9,186.0123145,HKE_013-or-3,-1.449635603,function
or,null.son,AME_019,AE,18,M,0.182250847,1,7,121.5630463,AE_019-or-1,-0.559965893,function
or,null.son,HKE_040,HKE,20,M,0.230975618,3,9,136.0996062,HKE_040-or-3,-0.690311121,function
or,null.son,HKE_012,HKE,24,M,0.17157069,2,2,101.3947326,HKE_012-or-2,0.24665215,function
or,null.son,AME_011,AE,18,F,0.559541102,2,1,240.1781563,AE_011-or-2,0.623406813,function
or,null.son,HKE_046,HKE,57,F,0.412145408,3,6,192.6861899,HKE_046-or-3,0.727282905,function
or,null.son,AME_009,AE,21,F,0.24828053,3,4,206.7255753,AE_009-or-3,-1.001636709,function
or,null.son,HKE_018,HKE,19,F,0.284688274,3,6,196.2868078,HKE_018-or-3,-0.46505719,function
or,null.son,AME_026,AE,19,M,0.295111042,3,7,116.434819,AE_026-or-3,-0.693937288,function
or,null.son,HKE_013,HKE,26,F,0.179864488,3,3,206.180793,HKE_013-or-3,-0.423220398,function
or,null.son,HKE_029,HKE,36,F,0.240703095,2,7,163.1700237,HKE_029-or-2,-0.632680726,function
or,null.son,HKE_015,HKE,30,F,0.232580652,3,2,235.0698065,HKE_015-or-3,-0.401524377,function
or,null.son,HKE_046,HKE,57,F,0.412145408,3,4,192.7885242,HKE_046-or-3,0.73040129,function
or,null.son,AME_021,AE,21,M,0.311539979,3,8,87.79868714,AE_021-or-3,-1.347720836,function
or,null.son,HKE_045,HKE,48,F,0.256494418,2,1,180.2647202,HKE_045-or-2,-0.436692616,function
or,null.son,HKE_014,HKE,39,M,0.20716139,2,9,134.3110507,HKE_014-or-2,0.017341982,function
or,null.son,AME_030,AE,18,M,0.244265212,1,4,125.1663535,AE_030-or-1,-0.339287083,function
or,null.son,HKE_014,HKE,39,M,0.246945086,3,9,131.0454863,HKE_014-or-3,-0.254924726,function
or,null.son,AME_021,AE,21,M,0.311539979,3,6,91.19795634,AE_021-or-3,-1.01585058,function
or,null.son,HKE_002,HKE,18,M,0.224238207,3,8,102.6004703,HKE_002-or-3,-0.787024247,function
or,null.son,HKE_002,HKE,18,M,0.240344539,2,6,104.0260085,HKE_002-or-2,-0.688619427,function
or,null.son,HKE_032,HKE,32,F,0.328153893,1,9,216.4766389,HKE_032-or-1,-1.000515017,function
or,null.son,AME_008,AE,30,M,0.234226915,3,9,104.7591736,AE_008-or-3,-0.622417814,function
or,null.son,AME_025,AE,20,F,0.281258193,2,9,171.5619218,AE_025-or-2,-0.80808013,function
or,null.son,AME_024,AE,20,F,0.263404897,3,3,216.2905161,AE_024-or-3,0.181728997,function
or,null.son,HKE_021,HKE,33,F,0.418801945,3,7,151.539268,HKE_021-or-3,-1.968068621,function
or,null.son,HKE_009,HKE,25,M,0.256307786,3,9,120.9570421,HKE_009-or-3,-1.087085328,function
or,null.son,HKE_027,HKE,33,M,0.173542767,1,1,95.86885915,HKE_027-or-1,0.497570919,function
or,null.son,AME_015,AE,19,M,0.176126495,3,1,79.91869846,AE_015-or-3,-2.838052748,function
or,null.son,HKE_009,HKE,25,M,0.33,2,7,124.923244,HKE_009-or-2,-0.635814355,function
or,null.son,AME_016,AE,20,F,0.283730681,2,7,179.5112498,AE_016-or-2,0.37057831,function
or,null.son,AME_013,AE,21,M,0.308430307,1,8,172.2373461,AE_013-or-1,1.030368986,function
or,null.son,AME_010,AE,27,M,0.195679857,1,2,98.95462584,AE_010-or-1,0.164600404,function
or,null.son,HKE_002,HKE,18,M,0.276171639,1,2,121.3112082,HKE_002-or-1,0.407636808,function
or,null.son,HKE_017,HKE,20,M,0.237010049,3,1,96.07003289,HKE_017-or-3,-0.859032861,function
or,null.son,AME_002,AE,24,F,0.21794305,1,5,180.2211623,AE_002-or-1,-0.549823015,function
or,null.son,AME_013,AE,21,M,0.321653818,2,6,154.0466972,AE_013-or-2,0.336334696,function
or,null.son,HKE_031,HKE,36,F,0.252624917,2,1,220.7806827,HKE_031-or-2,0.362809364,function
or,null.son,AME_018,AE,20,F,0.216771071,3,6,179.7686328,AE_018-or-3,-0.76392193,function
or,null.son,HKE_045,HKE,48,F,0.249116237,1,7,181.66464,HKE_045-or-1,-0.355410866,function
or,null.son,AME_004,AE,22,F,0.199677974,2,4,241.2214488,AE_004-or-2,0.643705632,function
or,null.son,AME_003,AE,22,M,0.473015712,2,2,112.6274332,AE_003-or-2,-0.014937232,function
or,null.son,HKE_015,HKE,30,F,0.24784714,1,7,315.6380706,HKE_015-or-1,1.168003047,function
or,null.son,HKE_045,HKE,48,F,0.249116237,1,3,174.4495738,HKE_045-or-1,-0.781226894,function
or,null.son,HKE_032,HKE,32,F,0.291332369,3,5,198.9173154,HKE_032-or-3,-1.995383672,function
or,null.son,HKE_023,HKE,30,M,0.211864513,1,3,146.9988956,HKE_023-or-1,1.251237815,function
or,null.son,AME_023,AE,20,F,0.205383544,3,8,198.6588805,AE_023-or-3,-0.667721425,function
or,null.son,AME_031,AE,18,M,0.231713409,1,1,149.3515887,AE_031-or-1,0.354709527,function
or,null.son,AME_032,AE,23,M,0.220715897,1,9,122.9776586,AE_032-or-1,1.0138087,function
or,null.son,HKE_032,HKE,32,F,0.326915311,2,1,208.0062187,HKE_032-or-2,-1.469935149,function
or,null.son,HKE_036,HKE,40,F,0.188348896,1,1,147.5646091,HKE_036-or-1,-0.279170136,function
or,null.son,HKE_032,HKE,32,F,0.328153893,1,1,215.3980395,HKE_032-or-1,-1.059258893,function
or,null.son,HKE_017,HKE,20,M,0.275470164,2,6,89.51360791,HKE_017-or-2,-1.363909285,function
or,null.son,HKE_037,HKE,47,F,0.204809828,2,3,171.1567799,HKE_037-or-2,0.054135182,function
or,null.son,HKE_037,HKE,47,F,0.204809828,2,8,189.7357739,HKE_037-or-2,0.899573584,function
or,null.son,AME_012,AE,20,F,0.266385224,1,1,193.6938882,AE_012-or-1,-0.330779461,function
or,null.son,HKE_029,HKE,36,F,0.197615713,3,4,147.5350389,HKE_029-or-3,-1.488099819,function
or,null.son,AME_030,AE,18,M,0.259819521,2,6,119.9541474,AE_030-or-2,-0.655250524,function
or,null.son,HKE_003,HKE,21,M,0.314972178,3,8,163.9897074,HKE_003-or-3,0.324300286,function
or,null.son,HKE_019,HKE,40,M,0.186718978,2,8,110.7252295,HKE_019-or-2,0.428773663,function
or,null.son,HKE_003,HKE,21,M,0.277847326,1,8,163.6902871,HKE_003-or-1,0.29661686,function
or,null.son,AME_017,AE,20,M,0.268741226,2,7,110.8809451,AE_017-or-2,0.216691201,function
or,null.son,AME_030,AE,18,M,0.265375377,3,8,111.8271424,AE_030-or-3,-1.176396811,function
or,null.son,AME_030,AE,18,M,0.259819521,2,8,117.7615912,AE_030-or-2,-0.792286483,function
or,null.son,AME_030,AE,18,M,0.265375377,3,2,120.0308933,AE_030-or-3,-0.650499355,function
or,null.son,HKE_025,HKE,24,M,0.294558119,1,5,124.1037995,HKE_025-or-1,-0.240055503,function
or,null.son,AME_030,AE,18,M,0.265375377,3,4,118.8585617,AE_030-or-3,-0.723409242,function
or,null.son,AME_015,AE,19,M,0.189515296,2,6,109.1958027,AE_015-or-2,-0.258494087,function
or,null.son,HKE_024,HKE,28,F,0.235156172,3,3,179.6862368,HKE_024-or-3,-0.489881633,function
or,null.son,AME_019,AE,18,M,0.286277341,3,8,102.981311,AE_019-or-3,-1.861520938,function
or,null.son,AME_015,AE,19,M,0.247997919,1,6,118.1559877,AE_015-or-1,0.393253799,function
or,null.son,AME_001,AE,23,M,0.349489966,1,3,186.3991049,AE_001-or-1,1.090255232,function
or,null.son,HKE_017,HKE,20,M,0.338736867,1,2,106.5350265,HKE_017-or-1,-0.120529874,function
or,null.son,AME_017,AE,20,M,0.268741226,2,1,107.634007,AE_017-or-2,-0.072999536,function
or,null.son,HKE_002,HKE,18,M,0.276171639,1,9,157.7373525,HKE_002-or-1,2.280194489,function
or,null.son,AME_015,AE,19,M,0.176126495,3,4,104.2960571,AE_015-or-3,-0.637900359,function
or,null.son,AME_021,AE,21,M,0.247968228,1,7,100.4036157,AE_021-or-1,-0.175683259,function
or,null.son,AME_019,AE,18,M,0.18645206,2,2,127.4140265,AE_019-or-2,-0.191129866,function
or,null.son,HKE_038,HKE,35,F,0.261751216,1,7,189.194871,HKE_038-or-1,-0.524534775,function
or,null.son,HKE_046,HKE,57,F,0.302306324,2,1,200.8408711,HKE_046-or-2,0.970726971,function
or,null.son,AME_032,AE,23,M,0.202885123,2,8,122.4647824,AE_032-or-2,0.946411017,function
or,null.son,AME_010,AE,27,M,0.195679857,1,5,96.77039889,AE_010-or-1,-0.092162631,function
or,null.son,HKE_040,HKE,20,M,0.224928745,2,6,144.0599742,HKE_040-or-2,-0.171435734,function
or,null.son,HKE_031,HKE,36,F,0.252624917,2,4,208.718161,HKE_031-or-2,-0.087956046,function
or,null.son,HKE_009,HKE,25,M,0.256307786,3,6,126.1521404,HKE_009-or-3,-0.498895502,function
or,null.son,HKE_038,HKE,35,F,0.287002509,3,5,179.7573612,HKE_038-or-3,-1.063297752,function
or,null.son,HKE_037,HKE,47,F,0.209475625,1,1,174.1460378,HKE_037-or-1,0.196180758,function
or,null.son,HKE_002,HKE,18,M,0.240344539,2,7,102.1755922,HKE_002-or-2,-0.816618159,function
or,null.son,AME_023,AE,20,F,0.193835785,1,8,204.9671903,AE_023-or-1,0.081672672,function
or,null.son,HKE_012,HKE,24,M,0.170258046,3,2,98.18433965,HKE_012-or-3,-0.033793972,function
or,null.son,HKE_025,HKE,24,M,0.294558119,1,4,128.559055,HKE_025-or-1,-0.081656549,function
or,null.son,HKE_013,HKE,26,F,0.179864488,3,1,217.3494708,HKE_013-or-3,0.102778265,function
or,null.son,AME_015,AE,19,M,0.189515296,2,7,107.0200951,AE_015-or-2,-0.424821412,function
or,null.son,HKE_015,HKE,30,F,0.219653284,2,8,270.0522525,HKE_015-or-2,0.337311904,function
or,null.son,HKE_010,HKE,38,F,0.220785517,3,4,161.2329358,HKE_010-or-3,-0.027316554,function
or,null.son,HKE_014,HKE,39,M,0.20716139,2,6,135.9113663,HKE_014-or-2,0.148360735,function
or,null.son,HKE_047,HKE,20,F,0.335389936,3,6,213.2548881,HKE_047-or-3,0.543078992,function
or,null.son,AME_033,AE,18,M,0.232769503,3,2,108.3212839,AE_033-or-3,0.599599133,function
or,null.son,HKE_045,HKE,48,F,0.248201741,3,8,161.1758864,HKE_045-or-3,-1.612750969,function
or,null.son,HKE_036,HKE,40,F,0.170880152,2,6,133.4054932,HKE_036-or-2,-1.149452836,function
or,null.son,AME_003,AE,22,M,0.473015712,2,1,119.6427748,AE_003-or-2,0.955082932,function
or,null.son,AME_033,AE,18,M,0.244265212,1,8,102.0979546,AE_033-or-1,-0.367652027,function
or,null.son,AME_018,AE,20,F,0.256246783,2,5,193.9211799,AE_018-or-2,0.128530814,function
or,null.son,AME_016,AE,20,F,0.291649182,3,4,181.6608526,AE_016-or-3,0.593938137,function
or,null.son,AME_002,AE,24,F,0.161622162,2,4,182.0375363,AE_002-or-2,-0.384986298,function
or,null.son,AME_012,AE,20,F,0.265972957,2,4,182.1737612,AE_012-or-2,-1.016220727,function
or,null.son,HKE_032,HKE,32,F,0.291332369,3,4,201.6978473,HKE_032-or-3,-1.832128579,function
or,null.son,AME_020,AE,30,M,0.256504497,2,8,145.844326,AE_020-or-2,0.4071668,function
or,null.son,AME_007,AE,19,F,0.401130323,2,5,187.1557645,AE_007-or-2,-0.261102731,function
or,null.son,HKE_039,HKE,23,F,0.291543885,1,9,188.5446934,HKE_039-or-1,-0.321515498,function
or,null.son,HKE_018,HKE,19,F,0.284688274,3,3,198.6078487,HKE_018-or-3,-0.304942433,function
or,null.son,AME_012,AE,20,F,0.266385224,1,2,192.1534266,AE_012-or-1,-0.420037962,function
or,null.son,HKE_018,HKE,19,F,0.268252226,2,3,198.011092,HKE_018-or-2,-0.3459297,function
or,null.son,HKE_018,HKE,19,F,0.292196607,1,3,200.6996797,HKE_018-or-1,-0.162234569,function
or,null.son,AME_020,AE,30,M,0.256504497,2,6,155.2457369,AE_020-or-2,1.010953713,function
or,null.son,HKE_003,HKE,21,M,0.277847326,1,9,159.62892540000001,HKE_003-or-1,-0.083967978,function
or,null.son,HKE_003,HKE,21,M,0.277847326,1,7,166.5861844,HKE_003-or-1,0.562263984,function
or,null.son,HKE_039,HKE,23,F,0.27939415,2,1,173.3981552,HKE_039-or-2,-0.852071257,function
or,null.son,HKE_043,HKE,50,M,0.198140849,3,2,100.6513719,HKE_043-or-3,-0.519114538,function
or,null.son,AME_006,AE,19,F,0.243967781,3,2,265.0825877,AE_006-or-3,0.35360569,function
or,null.son,AME_006,AE,19,F,0.228605469,2,2,268.42110280000003,AE_006-or-2,0.446419958,function
or,null.son,HKE_019,HKE,40,M,0.182899245,3,9,101.4066462,HKE_019-or-3,-0.559703481,function
or,null.son,AME_017,AE,20,M,0.258248019,3,2,112.7182022,AE_017-or-3,0.376875291,function
or,null.son,AME_003,AE,22,M,0.464960058,3,8,121.8793926,AE_003-or-3,1.252414163,function
or,null.son,HKE_035,HKE,33,M,0.329840748,3,6,115.7266877,HKE_035-or-3,0.027123974,function
or,null.son,HKE_040,HKE,20,M,0.224928745,2,9,141.9067253,HKE_040-or-2,-0.308904952,function
or,null.son,HKE_013,HKE,26,F,0.179864488,3,7,188.8707175,HKE_013-or-3,-1.297579902,function
or,null.son,HKE_047,HKE,20,F,0.31896633,1,6,212.241229,HKE_047-or-1,0.450480132,function
or,null.son,AME_001,AE,23,M,0.349489966,1,1,168.1512773,AE_001-or-1,0.409595416,function
or,null.son,AME_011,AE,18,F,0.449046457,1,4,249.4178274,AE_011-or-1,0.996688853,function
or,null.son,AME_025,AE,20,F,0.274320614,1,3,171.6635408,AE_025-or-1,-0.798603468,function
or,null.son,HKE_004,HKE,26,M,0.29379591,2,1,127.5064602,HKE_004-or-2,-0.414797549,function
or,null.son,AME_001,AE,23,M,0.360966462,2,7,131.1641131,AE_001-or-2,-1.231600124,function
or,null.son,AME_019,AE,18,M,0.286277341,3,7,105.3092932,AE_019-or-3,-1.686127978,function
or,null.son,AME_026,AE,19,M,0.289221908,2,7,123.9546268,AE_026-or-2,-0.189322384,function
or,null.son,HKE_015,HKE,30,F,0.24784714,1,5,317.6493311,HKE_015-or-1,1.201830363,function
or,null.son,AME_002,AE,24,F,0.21794305,1,1,176.9919873,AE_002-or-1,-0.847016867,function
or,null.son,HKE_018,HKE,19,F,0.292196607,1,7,198.9074242,HKE_018-or-1,-0.284412975,function
or,null.son,HKE_024,HKE,28,F,0.235156172,3,7,177.9650247,HKE_024-or-3,-0.587972292,function
or,null.son,AME_020,AE,30,M,0.239304218,1,1,149.127559,AE_020-or-1,0.622338377,function
or,null.son,AME_021,AE,21,M,0.247968228,1,6,100.3158839,AE_021-or-1,-0.18332062,function
or,null.son,HKE_002,HKE,18,M,0.240344539,2,8,105.9343429,HKE_002-or-2,-0.558977418,function
or,null.son,HKE_020,HKE,21,M,0.235778279,1,7,93.53934994,HKE_020-or-1,-0.817176588,function
or,null.son,HKE_044,HKE,45,F,0.237661121,1,7,184.0271152,HKE_044-or-1,-0.310825324,function
or,null.son,AME_004,AE,22,F,0.211890928,1,8,208.3994977,AE_004-or-1,-0.556742634,function
or,null.son,HKE_044,HKE,45,F,0.237955651,3,7,170.8631698,HKE_044-or-3,-1.226622091,function
or,null.son,HKE_009,HKE,25,M,0.33,2,5,132.3566128,HKE_009-or-2,0.172628648,function
or,null.son,AME_015,AE,19,M,0.189515296,2,1,97.95731056,AE_015-or-2,-1.156086637,function
or,null.son,HKE_031,HKE,36,F,0.252624917,2,5,206.6921609,HKE_031-or-2,-0.166213529,function
or,null.son,HKE_025,HKE,24,M,0.391510143,2,7,121.2517358,HKE_025-or-2,-0.344469566,function
or,null.son,AME_001,AE,23,M,0.360966462,2,3,169.856863,AE_001-or-2,0.476270425,function
or,null.son,HKE_023,HKE,30,M,0.1874344,3,9,98.11745105,HKE_023-or-3,-1.792236023,function
or,null.son,AME_010,AE,27,M,0.149793689,3,4,83.4231294,AE_010-or-3,-1.799472983,function
or,null.son,AME_005,AE,19,F,0.34175394,1,4,182.3624453,AE_005-or-1,-0.136608646,function
or,null.son,AME_013,AE,21,M,0.284600643,3,8,160.2920366,AE_013-or-3,0.583446397,function
or,null.son,AME_002,AE,24,F,0.21794305,1,9,173.5155751,AE_002-or-1,-1.17308771,function
or,null.son,HKE_031,HKE,36,F,0.303624959,3,1,215.7534861,HKE_031-or-3,0.1780157,function
or,null.son,AME_027,AE,21,F,0.230204161,1,3,173.8933592,AE_027-or-1,-0.171682464,function
or,null.son,AME_018,AE,20,F,0.256246783,2,6,197.7979764,AE_018-or-2,0.361643812,function
or,null.son,HKE_044,HKE,45,F,0.237955651,3,5,172.9710378,HKE_044-or-3,-1.075332997,function
or,null.son,HKE_046,HKE,57,F,0.36228121,1,9,207.6834866,HKE_046-or-1,1.167492688,function
or,null.son,AME_033,AE,18,M,0.244265212,1,3,102.8534148,AE_033-or-1,-0.24713789,function
or,null.son,HKE_020,HKE,21,M,0.235778279,1,3,109.4345749,HKE_020-or-1,0.33402963,function
or,null.son,HKE_020,HKE,21,M,0.274249331,2,3,120.7421968,HKE_020-or-2,1.055296602,function
or,null.son,AME_033,AE,18,M,0.232769503,3,5,121.2395678,AE_033-or-3,2.441394201,function
or,null.son,AME_018,AE,20,F,0.267953129,1,2,193.5321871,AE_018-or-1,0.104883799,function
or,null.son,HKE_044,HKE,45,F,0.237955651,3,3,165.4945838,HKE_044-or-3,-1.620537708,function
or,null.son,HKE_034,HKE,46,M,0.29022502,2,7,128.6874963,HKE_034-or-2,0.129877805,function
or,null.son,AME_027,AE,21,F,0.230204161,1,8,185.675797,AE_027-or-1,0.837433963,function
or,null.son,HKE_030,HKE,58,F,0.341629661,1,7,162.841735,HKE_030-or-1,0.302784822,function
or,null.son,HKE_035,HKE,33,M,0.308390523,2,6,105.7273483,HKE_035-or-2,-0.466827766,function
or,null.son,AME_019,AE,18,M,0.18645206,2,9,109.1654227,AE_019-or-2,-1.403960849,function
or,null.son,HKE_012,HKE,24,M,0.203503405,1,2,99.35642973,HKE_012-or-1,0.069643555,function
or,null.son,HKE_034,HKE,46,M,0.297516105,1,3,153.1082013,HKE_034-or-1,1.369019902,function
or,null.son,AME_030,AE,18,M,0.259819521,2,3,120.5442019,AE_030-or-2,-0.618799451,function
or,null.son,AME_008,AE,30,M,0.243488324,2,2,106.521668,AE_008-or-2,-0.426014057,function
or,null.son,HKE_036,HKE,40,F,0.161996474,3,4,134.5467521,HKE_036-or-3,-1.075959887,function
or,null.son,HKE_036,HKE,40,F,0.188348896,1,2,153.2602268,HKE_036-or-1,0.047564619,function
or,null.son,HKE_032,HKE,32,F,0.328153893,1,8,225.5247484,HKE_032-or-1,-0.518950859,function
or,null.son,HKE_004,HKE,26,M,0.29379591,2,6,165.9217097,HKE_004-or-2,0.929996295,function
or,null.son,HKE_015,HKE,30,F,0.24784714,1,3,312.139215,HKE_015-or-1,1.108638998,function
or,null.son,HKE_015,HKE,30,F,0.219653284,2,3,268.5321064,HKE_015-or-2,0.307248972,function
or,null.son,AME_017,AE,20,M,0.268741226,2,3,109.0876271,AE_017-or-2,0.057757473,function
or,null.son,AME_028,AE,23,F,0.165624454,2,6,244.0921707,AE_028-or-2,0.341165034,function
or,null.son,AME_028,AE,23,F,0.193850656,1,6,299.7680878,AE_028-or-1,2.205880018,function
or,null.son,HKE_034,HKE,46,M,0.29022502,2,1,139.04208,HKE_034-or-2,0.681776651,function
or,null.son,HKE_003,HKE,21,M,0.314972178,3,2,168.0033197,HKE_003-or-3,0.690582727,function
or,null.son,AME_017,AE,20,M,0.258248019,3,5,113.0153674,AE_017-or-3,0.402538547,function
or,null.son,AME_009,AE,21,F,0.24828053,3,9,195.8080346,AE_009-or-3,-1.864021204,function
or,null.son,AME_007,AE,19,F,0.36201071,3,1,185.1558398,AE_007-or-3,-0.397471328,function
or,null.son,AME_007,AE,19,F,0.36201071,3,3,185.5668659,AE_007-or-3,-0.369324889,function
or,null.son,HKE_016,HKE,26,F,0.192069092,1,4,153.8053536,HKE_016-or-1,-0.826596134,function
or,null.son,HKE_015,HKE,30,F,0.24784714,1,1,291.5959192,HKE_015-or-1,0.746070591,function
or,null.son,HKE_010,HKE,38,F,0.220785517,3,3,164.41313830000001,HKE_010-or-3,0.170861058,function
or,null.son,HKE_019,HKE,40,M,0.182899245,3,6,100.3930262,HKE_019-or-3,-0.672657437,function
or,null.son,HKE_029,HKE,36,F,0.197615713,3,8,135.602589,HKE_029-or-3,-2.204329262,function
or,null.son,HKE_017,HKE,20,M,0.275470164,2,2,97.58899338,HKE_017-or-2,-0.746987329,function
or,null.son,AME_032,AE,23,M,0.195114738,3,8,110.9368815,AE_032-or-3,-0.647930152,function
or,null.son,HKE_010,HKE,38,F,0.220785517,3,1,163.6777072,HKE_010-or-3,0.125374771,function
or,null.son,HKE_035,HKE,33,M,0.351054572,1,3,103.8796825,HKE_035-or-1,-0.563195182,function
or,null.son,HKE_040,HKE,20,M,0.230975618,3,8,136.9756368,HKE_040-or-3,-0.631743589,function
or,null.son,AME_019,AE,18,M,0.182250847,1,6,127.7403809,AE_019-or-1,-0.171058784,function
or,null.son,AME_021,AE,21,M,0.247968228,1,3,105.8538064,AE_021-or-1,0.286143039,function
or,null.son,HKE_017,HKE,20,M,0.237010049,3,2,99.3034684,HKE_017-or-3,-0.622596044,function
or,null.son,HKE_040,HKE,20,M,0.230975618,3,6,140.0687062,HKE_040-or-3,-0.427909454,function
or,null.son,AME_015,AE,19,M,0.176126495,3,2,99.19034077,AE_015-or-3,-1.052709667,function
or,null.son,HKE_037,HKE,47,F,0.204809828,2,1,165.0154957,HKE_037-or-2,-0.245642438,function
or,null.son,HKE_010,HKE,38,F,0.220785517,3,6,156.4228318,HKE_010-or-3,-0.334616695,function
or,null.son,HKE_043,HKE,50,M,0.128203661,1,3,112.1970592,HKE_043-or-1,0.33086164,function
or,null.son,AME_011,AE,18,F,0.562951378,3,4,254.1958406,AE_011-or-3,1.184330711,function
or,null.son,AME_033,AE,18,M,0.232769503,3,1,79.41952365,AE_033-or-3,-4.473897791,function
or,null.son,AME_020,AE,30,M,0.256504497,2,5,155.1131513,AE_020-or-2,1.002695653,function
or,null.son,AME_011,AE,18,F,0.559541102,2,4,248.5205014,AE_011-or-2,0.961048494,function
or,null.son,AME_019,AE,18,M,0.182250847,1,9,108.3048572,AE_019-or-1,-1.466057819,function
or,null.son,HKE_010,HKE,38,F,0.212293767,1,9,111.0645463,HKE_010-or-1,-3.809183213,function
or,null.son,HKE_031,HKE,36,F,0.261813426,1,7,225.6085923,HKE_031-or-1,0.536358541,function
or,null.son,AME_001,AE,23,M,0.349489966,1,7,123.6322831,AE_001-or-1,-1.622303139,function
or,null.son,HKE_010,HKE,38,F,0.195739519,2,2,172.2086594,HKE_010-or-2,0.64087681,function
or,null.son,HKE_014,HKE,39,M,0.265338504,1,1,134.0576698,HKE_014-or-1,-0.003545513,function
or,null.son,AME_028,AE,23,F,0.165624454,2,3,240.2254031,AE_028-or-2,0.196242667,function
or,null.son,AME_033,AE,18,M,0.238182533,2,2,112.9337485,AE_033-or-2,1.28127522,function
or,null.son,HKE_048,HKE,43,M,0.205892293,2,3,126.7903523,HKE_048-or-2,-0.849054226,function
or,null.son,HKE_048,HKE,43,M,0.207285811,3,1,126.9199021,HKE_048-or-3,-0.841841691,function
or,null.son,HKE_021,HKE,33,F,0.410627469,2,2,195.0382083,HKE_021-or-2,-0.228883774,function
or,null.son,AME_013,AE,21,M,0.321653818,2,1,129.7911411,AE_013-or-2,-0.728983847,function
or,null.son,HKE_012,HKE,24,M,0.203503405,1,4,98.57552704,HKE_012-or-1,8.6516e-4,function
or,null.son,AME_032,AE,23,M,0.202885123,2,4,122.5520972,AE_032-or-2,0.957905079,function
or,null.son,AME_032,AE,23,M,0.220715897,1,4,128.439855,AE_032-or-1,1.714653065,function
or,null.son,HKE_026,HKE,43,F,0.309309276,3,7,166.8089966,HKE_026-or-3,-1.301808349,function
or,null.son,AME_009,AE,21,F,0.24828053,3,7,202.414191,AE_009-or-3,-1.336627497,function
or,null.son,HKE_037,HKE,47,F,0.204809828,2,6,183.4895962,HKE_037-or-2,0.624950323,function
or,null.son,HKE_026,HKE,43,F,0.309309276,3,3,162.1348152,HKE_026-or-3,-1.496422502,function
or,null.son,HKE_015,HKE,30,F,0.24784714,1,6,317.6575084,HKE_015-or-1,1.201967458,function
or,null.son,AME_020,AE,30,M,0.278824803,3,8,131.6447452,AE_020-or-3,-0.5828784,function
or,null.son,AME_004,AE,22,F,0.199677974,2,1,237.1545962,AE_004-or-2,0.504148564,function
or,null.son,AME_020,AE,30,M,0.239304218,1,4,170.7868102,AE_020-or-1,1.933090161,function
or,null.son,AME_031,AE,18,M,0.240770183,2,2,150.2124292,AE_031-or-2,0.396275407,function
or,null.son,AME_025,AE,20,F,0.274320614,1,4,174.1163568,AE_025-or-1,-0.571547591,function
or,null.son,HKE_015,HKE,30,F,0.232580652,3,4,240.2082122,HKE_015-or-3,-0.28636583,function
or,null.son,AME_020,AE,30,M,0.256504497,2,2,147.7264976,AE_020-or-2,0.531102993,function
or,null.son,AME_011,AE,18,F,0.562951378,3,3,257.2145769,AE_011-or-3,1.30107281,function
or,null.son,AME_011,AE,18,F,0.559541102,2,3,253.3809696,AE_011-or-2,1.152579934,function
or,null.son,AME_006,AE,19,F,0.243967781,3,4,290.468463,AE_006-or-3,1.031815182,function
or,null.son,HKE_047,HKE,20,F,0.335389936,3,8,215.0847783,HKE_047-or-3,0.709132444,function
or,null.son,AME_011,AE,18,F,0.562951378,3,1,243.3798852,AE_011-or-3,0.754357916,function
or,null.son,HKE_003,HKE,21,M,0.272320801,2,3,176.5259607,HKE_003-or-2,1.440175077,function
or,null.son,AME_011,AE,18,F,0.449046457,1,1,223.3654093,AE_011-or-1,-0.094231355,function
or,null.son,HKE_030,HKE,58,F,0.277626351,2,1,160.7607176,HKE_030-or-2,0.168194537,function
or,null.son,AME_032,AE,23,M,0.195114738,3,9,112.5307507,AE_032-or-3,-0.417877706,function
or,null.son,HKE_006,HKE,19,F,0.289602914,3,8,215.9718894,HKE_006-or-3,-1.470616122,function
or,null.son,HKE_037,HKE,47,F,0.220362485,3,2,146.9270776,HKE_037-or-3,-1.198146858,function
or,null.son,HKE_003,HKE,21,M,0.272320801,2,1,181.2065898,HKE_003-or-2,1.836598249,function
or,null.son,AME_005,AE,19,F,0.342818974,3,6,190.499047,AE_005-or-3,0.356221112,function
or,null.son,AME_020,AE,30,M,0.239304218,1,5,172.3018668,AE_020-or-1,2.018453454,function
